ItemId,PropertyId,Value
Extensions.AbandonedWorkshop.MeleeWeapon2H.ButcherKnife,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.CataphractSpear,Damage,18
Extensions.AbandonedWorkshop.MeleeWeapon2H.CommonGreataxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.CopperPickaxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.CricketBatTypeA,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.CricketBatTypeB,Damage,14
UndeadHeroes.Undead.MeleeWeapon2H.CursedSword,Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.DarkSword,Damage,14
Common.Halloween.MeleeWeapon2H.DeathScythe,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.DestroyerAxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.DireGreataxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.DragonEyeBlade,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.DragonGuardBroadsword,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.DragonGuardLongsword,Damage,14
Extensions.Patreon.MeleeWeapon2H.DragonHead,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.DragoniteAxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.DrifterSword,Damage,14
Extensions.Patreon.MeleeWeapon2H.EagleGreataxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.FateLongsword,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.FireKnightSword [Paint],Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.ForgottenGreatswordTypeA,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.ForgottenGreatswordTypeB,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.GateCrusher,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.GoldenHawkGreatsword,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.GreenCrystalMace,Damage,15
Extensions.Epic.MeleeWeapon2H.GrimReaperScythe,Damage,14
Extensions.Epic.MeleeWeapon2H.GunAxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.GustHammer,Damage,15
FantasyHeroes.Basic.MeleeWeapon2H.Halberd,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.Harpoon,Damage,14
UndeadHeroes.Undead.MeleeWeapon2H.HeavyAxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.HeavyBroadsword,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.HeavyHammer,Damage,15
Extensions.AbandonedWorkshop.MeleeWeapon2H.HeavyPoleaxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.HeavySword [Paint],Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.IronLongsword,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.IronPickaxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.LightenedPoleaxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.LongHammer,Damage,15
Extensions.Basic.MeleeWeapon2H.LumberjackAxe,Damage,16
Extensions.Epic.MeleeWeapon2H.LushHammer,Damage,15
Extensions.Epic.MeleeWeapon2H.MechanicalSword,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.MercenarySword1 [Paint],Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.MercenarySword2 [Paint],Damage,14
FantasyHeroes.Thrones.MeleeWeapon2H.MountainSword [Paint],Damage,14
Extensions.Epic.MeleeWeapon2H.NemeanMace,Damage,15
FantasyHeroes.Basic.MeleeWeapon2H.OldPoleaxe,Damage,16
Extensions.Epic.MeleeWeapon2H.OminousLance,Damage,18
FantasyHeroes.Basic.MeleeWeapon2H.PaladinSword [Paint],Damage,14
Extensions.Patreon.MeleeWeapon2H.PatronGunAxe,Damage,16
Extensions.Basic.MeleeWeapon2H.Pitchfork,Damage,14
Extensions.Basic.MeleeWeapon2H.PotGrip,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.PunishmentMace,Damage,15
Extensions.Basic.MeleeWeapon2H.Rake,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.RareAxe,Damage,16
Extensions.AbandonedWorkshop.MeleeWeapon2H.RareHammer,Damage,15
FantasyHeroes.Basic.MeleeWeapon2H.RustedPickaxe,Damage,16
UndeadHeroes.Undead.MeleeWeapon2H.RustyPaleSword,Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.SamuraiElderSword,Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.SamuraiSword1,Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.SamuraiSword2,Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.SamuraiSword2 [Paint],Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.SamuraiSword3,Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.SamuraiSword3 [Paint],Damage,14
FantasyHeroes.Thrones.MeleeWeapon2H.SandWarriorHalberd,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.Scythe,Damage,14
Extensions.Basic.MeleeWeapon2H.Scythe,Damage,14
FantasyHeroes.Samurai.MeleeWeapon2H.ShadowSword,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.ShiningStarMace,Damage,15
FantasyHeroes.Basic.MeleeWeapon2H.SiegeSpear,Damage,18
Extensions.Epic.MeleeWeapon2H.SilkKingLance,Damage,18
UndeadHeroes.Undead.MeleeWeapon2H.SkeletonKingAxe,Damage,16
UndeadHeroes.Undead.MeleeWeapon2H.SkeletonKingAxeImproved,Damage,16
UndeadHeroes.Undead.MeleeWeapon2H.SkeletonSword,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.SkullCrusher,Damage,14
Extensions.Patreon.MeleeWeapon2H.SoulReaper,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.Spear,Damage,18
FantasyHeroes.Basic.MeleeWeapon2H.SteelAxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.SteelPickaxe,Damage,16
FantasyHeroes.Samurai.MeleeWeapon2H.SunriseSword,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.TemplarSword,Damage,14
Extensions.Epic.MeleeWeapon2H.TerraLongsword,Damage,14
Extensions.AbandonedWorkshop.MeleeWeapon2H.TitanGreatsword,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.TitanHammer,Damage,15
FantasyHeroes.Knights.MeleeWeapon2H.TwoHandedSword [Paint],Damage,14
FantasyHeroes.Vikings.MeleeWeapon2H.TwoHandedVikingAxe1,Damage,16
FantasyHeroes.Vikings.MeleeWeapon2H.TwoHandedVikingAxe2,Damage,16
FantasyHeroes.Vikings.MeleeWeapon2H.TwoHandedVikingAxe3,Damage,16
FantasyHeroes.Vikings.MeleeWeapon2H.TwoHandedVikingSword1,Damage,14
FantasyHeroes.Vikings.MeleeWeapon2H.TwoHandedVikingSword2 [Paint],Damage,14
FantasyHeroes.Vikings.MeleeWeapon2H.TwoHandedVikingSword3 [Paint],Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.TwoHandedWoodenMace,Damage,15
Extensions.AbandonedWorkshop.MeleeWeapon2H.UnderworldHammer,Damage,15
FantasyHeroes.Basic.MeleeWeapon2H.WarClub,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.WoodcutterPoleaxe,Damage,16
FantasyHeroes.Basic.MeleeWeapon2H.WoodenStake,Damage,14
FantasyHeroes.Basic.MeleeWeapon2H.Zweihander [Paint],Damage,14
Extensions.Epic.Bow.AuthenticityBow,Damage,7
FantasyHeroes.Basic.Bow.BattleBow,Damage,7
Extensions.Epic.Bow.BennuBow,Damage,7
UndeadHeroes.Undead.Bow.BladeBow,Damage,7
UndeadHeroes.Undead.Bow.BoneBow,Damage,7
Extensions.Epic.Bow.BowOfDevotion,Damage,7
Extensions.Epic.Bow.BowOfElegance,Damage,7
Extensions.Epic.Bow.BowOfFortune,Damage,7
Common.Christmas.Bow.ChristmasBow,Damage,7
Extensions.AbandonedWorkshop.Bow.CurvedBow,Damage,7
UndeadHeroes.Undead.Bow.EgyptianBow,Damage,7
Extensions.Epic.Bow.ElementalBow,Damage,7
Extensions.Epic.Bow.ElementalBowTypeB,Damage,7
Extensions.Epic.Bow.EmeraldBow,Damage,7
FantasyHeroes.Basic.Bow.FamilyBow,Damage,7
Common.Christmas.Bow.FestiveBow,Damage,7
Extensions.AbandonedWorkshop.Bow.FlameSalamanderBow,Damage,7
FantasyHeroes.Basic.Bow.GoldDragon,Damage,7
Extensions.AbandonedWorkshop.Bow.HeavyBow,Damage,7
FantasyHeroes.Basic.Bow.HornBow,Damage,7
FantasyHeroes.Basic.Bow.HunterBow,Damage,7
FantasyHeroes.Basic.Bow.HunterShortBow,Damage,7
Extensions.Epic.Bow.MagnetismBow,Damage,7
FantasyHeroes.Basic.Bow.MarauderBow,Damage,7
Extensions.Epic.Bow.MechicalBow,Damage,7
Extensions.Patreon.Bow.MonsterBow,Damage,7
FantasyHeroes.Basic.Bow.OrcBow,Damage,7
FantasyHeroes.Basic.Bow.PathFinderBow,Damage,7
Extensions.Epic.Bow.PersianArcherBow,Damage,7
FantasyHeroes.Basic.Bow.RangerBow,Damage,7
Extensions.AbandonedWorkshop.Bow.RedwoodBow,Damage,7
Extensions.AbandonedWorkshop.Bow.RetributionBow,Damage,7
Extensions.AbandonedWorkshop.Bow.RisenBow,Damage,7
FantasyHeroes.Basic.Bow.RoyalArcherBow,Damage,7
FantasyHeroes.Samurai.Bow.SamuraiBow1,Damage,7
FantasyHeroes.Samurai.Bow.SamuraiBow2,Damage,7
FantasyHeroes.Samurai.Bow.SamuraiBow3,Damage,7
FantasyHeroes.SandLords.Bow.SandShooterBow1,Damage,7
FantasyHeroes.SandLords.Bow.SandShooterBow2,Damage,7
Extensions.Epic.Bow.ScintillateBow,Damage,7
FantasyHeroes.Basic.Bow.ScoutBow,Damage,7
FantasyHeroes.Basic.Bow.ScoutShortBow,Damage,7
UndeadHeroes.Undead.Bow.SkeletonBow,Damage,7
UndeadHeroes.Undead.Bow.SkeletonBow2,Damage,7
Extensions.Epic.Bow.SlavicLongBow,Damage,7
Extensions.Epic.Bow.SlavicShortBow,Damage,7
FantasyHeroes.Basic.Bow.SniperBow,Damage,7
UndeadHeroes.Undead.Bow.SpineBow,Damage,7
FantasyHeroes.SwampLords.Bow.SwampShooter1Bow,Damage,7
FantasyHeroes.SwampLords.Bow.SwampShooter2Bow,Damage,7
Extensions.Epic.Bow.TennoBow,Damage,7
Extensions.AbandonedWorkshop.Bow.TwinEdgeBow,Damage,7
FantasyHeroes.Vikings.Bow.VikingIronBow1,Damage,7
FantasyHeroes.Vikings.Bow.VikingIronBow2,Damage,7
FantasyHeroes.Vikings.Bow.VikingIronBow3,Damage,7
FantasyHeroes.Vikings.Bow.VikingLongBow,Damage,7
FantasyHeroes.Vikings.Bow.VikingShortBow,Damage,7
FantasyHeroes.Vikings.Bow.VikingWoodenBow,Damage,7
Extensions.Epic.Bow.WaterElementalBow,Damage,7
Extensions.Epic.Bow.WaterElementalBowTypeB,Damage,7
FantasyHeroes.Basic.Bow.WitchHunterBow,Damage,7
Extensions.AbandonedWorkshop.Bow.WyvernHornBow,Damage,7
Common.Christmas.Firearm1H.CandyCannon,Damage,9
FantasyHeroes.Basic.Firearm1H.FlintPistolTypeA,Damage,9
FantasyHeroes.Basic.Firearm1H.FlintPistolTypeB,Damage,9
FantasyHeroes.Basic.Firearm1H.FlintPistolTypeC,Damage,9
FantasyHeroes.Basic.Firearm1H.RevolverTypeA,Damage,9
FantasyHeroes.Basic.Firearm1H.RevolverTypeB,Damage,9
FantasyHeroes.Basic.Firearm1H.RevolverTypeC,Damage,9
FantasyHeroes.Crossbows.Firearm2H.AutomaticCrossbow,Damage,13
Extensions.PatreonExclusive.Firearm2H.BigGun,Damage,13
FantasyHeroes.Crossbows.Firearm2H.BronzeCrossbow,Damage,13
FantasyHeroes.Crossbows.Firearm2H.Dragonizer,Damage,13
Extensions.Epic.Firearm2H.GunAxe,Damage,13
Extensions.PatreonExclusive.Firearm2H.GunLance,Damage,13
Extensions.Epic.Firearm2H.Musket,Damage,13
FantasyHeroes.Basic.Firearm2H.OldShotgun,Damage,13
Extensions.PatreonExclusive.Firearm2H.PatronGunAxe,Damage,13
Extensions.Epic.Firearm2H.Pischal,Damage,13
FantasyHeroes.Basic.Firearm2H.RifleTypeA,Damage,13
FantasyHeroes.Basic.Firearm2H.RifleTypeB,Damage,13
FantasyHeroes.Basic.Firearm2H.RifleTypeC,Damage,13
FantasyHeroes.Basic.Firearm2H.RifleTypeD,Damage,13
FantasyHeroes.Basic.Firearm2H.RifleTypeE,Damage,13
FantasyHeroes.Basic.Firearm2H.RifleTypeF,Damage,13
FantasyHeroes.Crossbows.Firearm2H.SmallCrossbow,Damage,13
FantasyHeroes.Crossbows.Firearm2H.Snarebow,Damage,13
FantasyHeroes.Crossbows.Firearm2H.SniperCrossbow,Damage,13
FantasyHeroes.Crossbows.Firearm2H.WitchHunter,Damage,13
Extensions.Epic.Cape.AngelicCape,HealthMax,5
Extensions.Wings.Cape.AngelWings,HealthMax,5
FantasyHeroes.Basic.Cape.BatCape [Paint],HealthMax,5
Extensions.Epic.Cape.BishopCape,HealthMax,5
Extensions.Epic.Cape.BlazewingCape,HealthMax,5
Extensions.Epic.Cape.BlessedCape,HealthMax,5
Extensions.Epic.Cape.BloodiedSpiritCape,HealthMax,5
Common.Christmas.Cape.Candycane,HealthMax,5
Extensions.Epic.Cape.CapeOfCorruption,HealthMax,5
Extensions.Epic.Cape.CapeOfCorruptionTypeB,HealthMax,5
Extensions.Epic.Cape.CapeOfEndingLight,HealthMax,5
Extensions.Epic.Cape.CapeOfImmortality,HealthMax,5
Extensions.Epic.Cape.CapeOfInfinity,HealthMax,5
Extensions.Epic.Cape.CapeOfInfinityTypeB,HealthMax,5
Extensions.Epic.Cape.CapeOfJerome,HealthMax,5
Extensions.Epic.Cape.CapeOfRagingCrux,HealthMax,5
Extensions.Epic.Cape.CapeOfRelentlessNightmares,HealthMax,5
Extensions.Epic.Cape.CapeOfSunwalker,HealthMax,5
Extensions.Epic.Cape.CataclysmCape,HealthMax,5
Common.Christmas.Cape.ChristmasCape,HealthMax,5
FantasyHeroes.Basic.Cape.CotttonCape [Paint],HealthMax,5
Extensions.Wings.Cape.DevilWings,HealthMax,5
Extensions.Epic.Cape.DevotionCape,HealthMax,5
Extensions.Epic.Cape.FallenlordWings,HealthMax,5
Extensions.Epic.Cape.FireBeastWings,HealthMax,5
Extensions.Epic.Cape.FlexureCape,HealthMax,5
FantasyHeroes.Basic.Cape.GrandmaCape [Paint],HealthMax,5
Extensions.Wings.Cape.GriffinWings [Paint],HealthMax,5
Extensions.Epic.Cape.GrimReaperWings,HealthMax,5
Extensions.Epic.Cape.HeavenlyCape,HealthMax,5
FantasyHeroes.Basic.Cape.HeroicCape [Paint],HealthMax,5
FantasyHeroes.Basic.Cape.HeroicCape2 [Paint],HealthMax,5
Extensions.Epic.Cape.MoonlightOrnament,HealthMax,5
Extensions.Epic.Cape.NemeanCape,HealthMax,5
Extensions.Epic.Cape.NobleKingCape,HealthMax,5
FantasyHeroes.Basic.Cape.OldCape [Paint],HealthMax,5
FantasyHeroes.Basic.Cape.OldCape2 [Paint],HealthMax,5
Extensions.Epic.Cape.OminousCape,HealthMax,5
Extensions.Epic.Cape.PeaksOfTorment,HealthMax,5
Extensions.Epic.Cape.PorcelainCape,HealthMax,5
Extensions.AbandonedWorkshop.Cape.PotOfGold,HealthMax,5
Extensions.Wings.Cape.RedDevilWings,HealthMax,5
FantasyHeroes.Basic.Cape.RoyalCape [Paint],HealthMax,5
Extensions.Epic.Cape.SilkKingFists,HealthMax,5
Common.Christmas.Cape.SnowMaidenCape,HealthMax,5
Extensions.Epic.Cape.SoulCape,HealthMax,5
Extensions.Epic.Cape.SpartanCape,HealthMax,5
Extensions.Epic.Cape.StormcallerCape,HealthMax,5
Extensions.Epic.Cape.SunlightCape,HealthMax,5
Extensions.Epic.Cape.SweetnessCandy,HealthMax,5
Extensions.Epic.Cape.TennoCape,HealthMax,5
Extensions.Epic.Cape.ThunderguardGear,HealthMax,5
FantasyHeroes.Basic.Cape.VampireCape [Paint],HealthMax,5
Extensions.Epic.Cape.ViciousCape,HealthMax,5
Extensions.Epic.Cape.WingsOfAncestors,HealthMax,5
FantasyHeroes.Basic.Back.ArrowQuiver,HealthMax,5
UndeadHeroes.Undead.Back.ArrowQuiver,HealthMax,5
FantasyHeroes.Basic.Back.ArrowQuiver2,HealthMax,5
FantasyHeroes.Basic.Back.ArrowQuiver3,HealthMax,5
FantasyHeroes.Basic.Back.ArrowQuiverBig,HealthMax,5
FantasyHeroes.Basic.Back.ExplorerBackpack,HealthMax,5
FantasyHeroes.Basic.Back.SmallBackpack,HealthMax,5
FantasyHeroes.Basic.Back.TraderBackpack,HealthMax,5
FantasyHeroes.Basic.Back.TravallerBackpack,HealthMax,5
